Ticker,Description,Price,Change %,Change,Technical Rating,Volume,Volume*Price,Market Capitalization,Price to Earnings Ratio (TTM),Basic EPS (TTM),Number of Employees,Sector
HPNN,"Hop-on, Inc.",0.0007,-12.5,-0.0001,Strong Sell,1187616,831.3312,5213635,,-0.0001,,Electronic Technology
SLNH,"Soluna Holdings, Inc.",0.1927,-1.43222506,-0.0028,Sell,150796,29058.3892,5205612.58516624,,-6.5772,32,Electronic Technology
REII,"Renewable Innovations, Inc.",0.85,1.19047619,0.01,Buy,13610,11568.5,5176992.79761905,,-0.2191,,Utilities
OWPC,One World Products Inc.,0.077,0,0,Buy,7360,566.72,5174624,,,31,Process Industries
RGBPP,"Regen Biopharma, Inc.",2.58,-26.28571429,-0.92,Sell,384,990.72,5156583,,,,Health Technology
AUUD,Auddia Inc.,0.3986,-0.35,-0.0014,Sell,16911,6740.7246,5122293.006,,-0.551,15,Technology Services
RSCF,"Reflect Scientific, Inc.",0.06,13.20754717,0.007,Buy,191990,11519.4,5112845.66037736,60,0.001,9,Health Technology
YAYO,"YayYo, Inc.",0.0715,2.14285714,0.0015,Sell,148726,10633.909,5098139.98571429,,-0.1001,27,Finance
IPSI,"Innovative Payment Solutions, Inc.",0.0135,0,0,Buy,772449,10428.0615,5088173,,-0.0199,6,Finance
GSPE,"Gulfslope Energy, Inc.",0.004,6.66666667,0.00025,Sell,1233155,4932.62,5072961.06666667,,-0.0068,6,Energy Minerals
RGBP,"Regen Biopharma, Inc.",1.5,-1.63934426,-0.025,Strong Sell,5745,8617.5,5072048.85245902,0.0769357,19.4968,1,Health Technology
THMG,"Thunder Mountain Gold, Inc.",0.083,10.66666667,0.008,Sell,30667,2545.361,5051013.69333333,,-0.0204,3,Non-Energy Minerals
SIGL,"Signal Advance, Inc.",0.1301,-40.83674397,-0.0898,Strong Sell,14765,1920.9265,5049229,,-0.0115,,Electronic Technology
FULO,"FullNet Communications, Inc.",0.2605,4.2,0.0105,Sell,2000,521,4997107.938,8.21766562,0.0333,15,Communications
CFTN,Clifton Mining Co.,0.085,-19.04761905,-0.02,Strong Sell,15450,1313.25,4995535,,-0.0103,,Non-Energy Minerals
GNLN,"Greenlane Holdings, Inc.",0.312,3.24288551,0.0098,Neutral,93858,29283.696,4989858.7425546,,-17.9228,145,Distribution Services
VYEY,"Victory Oilfield Tech, Inc.",0.1777,-4.97326203,-0.0093,Strong Sell,600,106.62,4982301,,-0.0115,8,Energy Minerals
MRZM,"Marizyme, Inc.",0.1219,-0.73289902,-0.0009,Sell,138,16.8222,4969642.62703583,,-0.9373,15,Health Technology
MTPP,"Mountain Top Properties, Inc.",0.0198,-43.42857143,-0.0152,Sell,30757,608.9886,4952140,,-0.0002,,Finance
WHLT,Chase Packaging Corp.,0.08,-11.01223582,-0.0099,Sell,1000,80,4950574,,-0.0009,,Finance
FCPB,"First Capital Bancshares, Inc.",8.75,2.94117647,0.25,Neutral,100,875,4935000,,,,Finance
TTCM,Tautachrome Inc.,0.0008,0,0,Sell,1164777,931.8216,4927832,,-0.0002,,Technology Services
MDMN,"Medinah Minerals, Inc.",0.0017,-8.10810811,-0.00015,Sell,95456,162.2752,4899879.67567568,,-0.0017,2,Non-Energy Minerals
DGIX,DYNA GROUP INTERNATIONAL,0.66,4.76190476,0.03,Strong Buy,200,132,4889430,,,,Consumer Durables
AVGR,"Avinger, Inc.",0.4841,-0.18556701,-0.0009,Sell,41575,20126.4575,4881391.90659794,,-4.7326,71,Health Technology
SBSAA,"Spanish Broadcasting System, Inc.",1.15,17.94871795,0.175,Buy,1000,1150,4878300,,,,Consumer Services
RNAZ,"TransCode Therapeutics, Inc.",0.308,-2.50079139,-0.0079,Strong Sell,248086,76410.488,4873648.09116809,,-1.3535,19,Health Technology
HILS,"Hillstream BioPharma, Inc.",0.4226,-2.03987019,-0.0088,Sell,136972,57884.3672,4865875.56791841,,-0.7576,2,Health Technology
CWBR,"CohBar, Inc.",1.6738,-3.8045977,-0.0662,Strong Sell,1742,2915.7596,4865612.50793103,,-4.1981,10,Health Technology
KPRX,"Kiora Pharmaceuticals, Inc.",2.53,0,0,Sell,33196,83985.88,4855753,,-25.6939,12,Health Technology
ARTL,"Artelo Biosciences, Inc.",1.6954,0.31952663,0.0054,Sell,10085,17098.109,4841533.71609468,,-3.549,7,Health Technology
BIOL,"Biolase, Inc.",0.2,-3.38164251,-0.007,Sell,1627895,325579,4834896.61835749,,-4.096,192,Health Technology
IGEX,Indo Global Exchanges Pte Ltd,0.0011,22.22222222,0.0002,Buy,26324795,28957.2745,4831135.22222222,,-0.0002,,Finance
ASNB,EKIMAS Corporation,0.85,-10.52631579,-0.1,Buy,1001,850.85,4829060.8,,-1.0536,,Process Industries
SONN,"Sonnet BioTherapeutics Holdings, Inc.",0.238,-4.41767068,-0.011,Sell,913190,217339.22,4815431.06024096,,-6.1858,12,Health Technology
CELV,Preferred Commerce Inc.,0.0501,-29.43661972,-0.0209,Strong Sell,1250,62.625,4798539,,-0.0048,,Technology Services
ENGA,"Engage Mobility, Inc.",0.199,10.55555556,0.019,Sell,4450,885.55,4792431.39031339,,,,Technology Services
SMKG,"Smart Card Marketing Systems, Inc.",0.01,63.93442623,0.0039,Neutral,200,2,4789864,,-0.0023,,Electronic Technology
LCTC,"Lifeloc Technologies, Inc.",1.95,22.64150943,0.36,Buy,1110,2164.5,4785300,,-0.1488,37,Electronic Technology
CLVSQ,"Clovis Oncology, Inc.",0.033,-20.33796017,-0.008425,Sell,775630,25595.79,4783523.86240193,,-1.8191,413,Health Technology
TMBR,"Timber Pharmaceuticals, Inc.",1.57,-3.6809816,-0.06,Neutral,13605,21359.85,4779839.95705522,,,,Health Technology
PIK,Kidpik Corp.,0.6208,-3,-0.0192,Sell,60378,37482.6624,4772826.8,,-0.9941,25,Consumer Non-Durables
MICR,"Micron Solutions, Inc.",1.64,0,0,Neutral,900,1476,4767480,,-0.4116,111,Health Technology
IMPM,"Impac Mortgage Holdings, Inc.",0.1301,-3.62962963,-0.0049,Strong Buy,32379,4212.5079,4757610.51703704,,-1.6824,98,Finance
SING,"Singlepoint, Inc.",0.036,-10,-0.004,Neutral,255576,9200.736,4755404.7,,-0.1002,100,Utilities
OILCF,Permex Petroleum Corporation,2.46,-3.08474176,-0.0783,Strong Sell,1460,3591.6,4754206.12941176,,-1.57619741,2,Energy Minerals
SNOA,"Sonoma Pharmaceuticals, Inc.",1.0222,3.03396835,0.0301,Buy,49063,50152.1986,4752460.33625643,,-2.3007,177,Health Technology
PHIO,Phio Pharmaceuticals Corp.,4.13,3.50877193,0.14,Neutral,2174,8978.62,4751903.47368421,,-10.0993,9,Health Technology
BIOC,"Biocept, Inc.",0.267,4.66483732,0.0119,Sell,169949,45376.383,4746508.50646805,,-1.3093,52,Health Technology
TRCK,"Track Group, Inc.",0.4,-20,-0.1,Strong Sell,13050,5220,4745503,,-0.6009,157,Electronic Technology
HXBM,"Helix BioMedix, Inc.",23,-1.28755365,-0.3,Sell,200,4600,4723555.43788187,,,,Health Technology
COMS,COMSovereign Holding Corp.,1.76,-7.36842105,-0.14,Strong Sell,48798,85884.48,4723085.05263158,,-188.464,144,Electronic Technology
COFE,Coffee Inc.,0.0295,13.46153846,0.0035,Buy,400,11.8,4720380,13.40909091,0.0022,,Consumer Services
HALB,Halberd Corp.,0.00915,-8.5,-0.00085,Strong Sell,4878763,44640.68145,4720254.42,,-0.0018,,Health Technology
AXIM,"Axim Biotechnologies, Inc.",0.0211,-8.26086957,-0.0019,Strong Sell,186160,3927.976,4719002.15652174,,-0.0386,9,Health Technology
MRGE,MIRAGE ENERGY CORPORATION,0.0095,63.79310345,0.0037,Buy,169600,1611.2,4718764,,,,Utilities
CHAM,"Champion Investments, Inc.",0.0625,-47.91666667,-0.0575,Strong Sell,4327,270.4375,4693875,,,,Consumer Non-Durables
UCPA,United Communications Partners Inc.,0.0029,-6.4516129,-0.0002,Strong Sell,213940,620.426,4691872.58064516,,,,Commercial Services
MLCG,ML Capital Group Inc.,0.031,-13.88888889,-0.005,Sell,73861,2289.691,4689552,,,,Producer Manufacturing
PGOL,Patriot Gold Corp.,0.06287,4.78333333,0.00287,Strong Buy,2800,176.036,4683285.84416667,7.7617284,0.0081,,Non-Energy Minerals
HSDT,"Helius Medical Technologies, Inc.",0.165,2.42085661,0.0039,Sell,165589,27322.185,4654874.30167598,,-2.411,26,Health Technology
UUU,"Universal Security Instruments, Inc.",2,-4.3062201,-0.09,Sell,48302,96604,4625774.16267943,23.14814815,0.0864,12,Electronic Technology
INVO,"INVO BioScience, Inc.",0.331,-3.41406478,-0.0117,Sell,28488,9429.528,4624494.97811497,,-0.8986,15,Health Technology
MOBQ,"Mobiquity Technologies, Inc.",0.2712,74.96774194,0.1162,Buy,163834130,44431816.056,4624472.65548387,,-1.0759,14,Commercial Services
MDWK,"MDWerks, Inc.",0.0373,24.33333333,0.0073,Buy,8000,298.4,4598087,,-0.0056,2,Health Services
ADXS,"Advaxis, Inc.",0.95,-9.52380952,-0.1,Strong Sell,4394,4174.3,4596404.90476191,,-8.4627,15,Health Technology
ECIA,"Encision, Inc.",0.39,-0.25575448,-0.001,Strong Sell,100,39,4586222,,-0.054,31,Health Technology
TIVC,"Tivic Health Systems, Inc.",0.154,18.46153846,0.024,Buy,7720830,1189007.82,4570370.53846154,,-1.0442,16,Health Technology
WISA,"WiSA Technologies, Inc.",1.2,0.84033613,0.01,Sell,80408,96489.6,4562343.52941177,,-89.417,49,Electronic Technology
AMLM,"American Lithium Minerals, Inc.",0.0788,12.73247496,0.0089,Buy,29237,2303.8756,4540140.3490701,,-0.0028,,Non-Energy Minerals
CTVEF,"Certive Solutions, Inc.",0.0283,3.28467153,0.0009,Sell,7700,217.91,4523119.948,,-0.01589308,,Technology Services
SRMX,"Saddle Ranch Media, Inc.",0.00047,-6,-0.00003,Buy,54491402,25610.95894,4502906.44,,-0.0001,,Consumer Services
SMEV,"Simulated Environment Concepts, Inc.",0.0065,2.36220472,0.00015,Sell,62100,403.65,4501867.24409449,,,,Consumer Services
ZUKI,Zuki Inc.,0.065,-0.76335878,-0.0005,Sell,45980,2988.7,4496615.34883721,,-0.0114,,Technology Services
VDRM,"ViaDerma, Inc.",0.0118,27.38853503,0.002537,Neutral,10257322,121036.3996,4486537.57961783,19.66666667,0.0006,,Health Technology
SLRX,"Salarius Pharmaceuticals, Inc.",1.81,-16.2037037,-0.35,Sell,3287972,5951229.32,4467137.81944445,,,12,Commercial Services
BDCM,"Broadcast Marketing Group, Inc.",0.0638,-0.15649452,-0.0001,Sell,3000,191.4,4463892.02108963,,0,,Finance
SPCO,The Stephan Co.,1.1,-1.78571429,-0.02,Strong Sell,500,550,4453900,71.42857143,0.0154,,Retail Trade
NGTF,"NightFood Holdings, Inc.",0.0427,-14.6,-0.0073,Strong Sell,147997,6319.4719,4449323.774,,-0.108,,Consumer Non-Durables
KERN,Akerna Corp.,0.77,-1.59744409,-0.0125,Sell,35528,27356.56,4441192.71565495,,-48.2247,112,Technology Services
TNLX,Trans-Lux Corp.,0.33,0,0,Sell,15422,5089.26,4437271,13.92405063,0.024,,Producer Manufacturing
QBAK,Qualstar Corp.,2.35,0,0,Buy,133,312.55,4427477.82795699,50.32119914,0.0467,,Electronic Technology
AMMX,AmeraMex International Inc.,0.298,0.03356831,0.0001,Neutral,1200,357.6,4419087.92831541,5.64393939,0.0528,,Distribution Services
SASI,"Sigma Additive Solutions, Inc.",0.41,-2.6128266,-0.011,Strong Sell,27804,11399.64,4416812.16152019,,-0.8334,25,Technology Services
FWBI,"First Wave BioPharma, Inc.",2.85,-1.04166667,-0.03,Buy,23804,67841.4,4416306.5625,,-178.286,10,Health Technology
OPGN,"OpGen, Inc.",0.8,8.09350088,0.0599,Sell,156643,125314.4,4396437.23821105,,-15.2266,100,Commercial Services
TMBXF,Tombstone Exploration Corp.,0.3599,-0.02777778,-0.0001,Strong Sell,500,179.95,4394647,,,,Non-Energy Minerals
OCTO,Eightco Holdings Inc.,2.12,-6.60792952,-0.15,Sell,89880,190545.6,4392175.84140969,,-77.71,,Technology Services
PGVI,"Promithian Global Ventures, Inc.",0.05,0,0,Sell,100,5,4391200,,,,Non-Energy Minerals
GMGZ,Genuine Marketing Group Inc.,0.7,54.52538631,0.247,Strong Buy,2200,1540,4367790,,,,Commercial Services
CNNC,Cannonau Corp.,0.018,0,0,Sell,12783,230.094,4352681,,-0.0004,,Consumer Services
FNAM,"Evolutionary Genomics, Inc.",0.65,-2.62172285,-0.0175,Strong Sell,4000,2600,4325900.58333333,,-0.3498,4,Miscellaneous
ARPC,Arem Pacific Corp.,0.0115,0,0,Sell,12000,138,4300431,,,,Finance
LOWLF,LOWELL FARMS INC.,0.038,-3.91908976,-0.00155,Sell,40095,1523.61,4292666.96,,-0.21441056,125,Process Industries
IDXG,"Interpace Biosciences, Inc.",0.9938,-0.62,-0.0062,Sell,5740,5704.412,4284683.2332,,-5.181,94,Health Technology
MITI,MITESCO INC.,0.94,-6,-0.06,Strong Sell,395,371.3,4263989.46,,-3.864,3,Technology Services
TSPG,"TGI Solar Power Group, Inc.",0.0025,13.63636364,0.0003,Sell,73495,183.7375,4262589.77272727,,-0.0001,,Finance
MCDA,KMA HOLDING INC,0.0001,0,0,Sell,104,0.0104,4240007,,,,Distribution Services
KOAN,Resonate Blends Inc.,0.0562,-1.40350877,-0.0008,Buy,3679,206.7598,4239592.92280702,4.01428571,0.014,6,Technology Services
KITL,Kisses from Italy Inc.,0.0201,-8.63636364,-0.0019,Sell,1589340,31945.734,4225432.45390071,,-0.0046,8,Consumer Services
DWAY,DriveItAway Holdings Inc.,0.0395,97.5,0.0195,Buy,100,3.95,4208793,,-0.1304,6,Consumer Services
INLB,Item 9 Labs Corp.,0.0416,10.42684222,0.003928,Sell,46500,1934.4,4192771.37396475,,-0.3194,97,Health Technology
HSTA,Hestia Insight Inc.,0.15,0,0,Sell,200,30,4190889,,-0.0097,3,Commercial Services
MCOM,micromobility.com Inc.,0.7137,-7.86212239,-0.0609,Sell,669301,477680.1237,4177913.74322231,,-1.7676,284,Transportation
GULTU,Gulf Coast Ultra Deep Royalty Trust,0.018,-1.39687757,-0.000255,Sell,298825,5378.85,4143107.97041906,2.25,0.008,,Miscellaneous
LGMK,"LogicMark, Inc.",3.39,9.35483871,0.29,Buy,1033728,3504337.92,4136841.05806452,,-15.1392,25,Electronic Technology
MMMM,Quad M Solutions Inc.,0.019,-2.56410256,-0.0005,Sell,273408,5194.752,4131303.48717949,,-0.013,18,Non-Energy Minerals
NVIV,InVivo Therapeutics Holdings Corp.,1.44,1.4084507,0.02,Buy,14506,20888.64,4119041.91549296,,-6.8548,6,Health Technology
NMGX,NANO MAGIC INC.,0.38,5.55555556,0.02,Neutral,734,278.92,4100572,,-0.3204,19,Process Industries
RSHN,"RushNet, Inc.",0.0005,0,0,Neutral,33316016,16658.008,4087321,,-0.0001,,Health Services
CNGA,Conair Corp.,0.7,7.67574219,0.0499,Buy,200,140,4087300,8.36320191,0.0837,35,Industrial Services
BANI,"Banneker, Inc.",0.0001,0,0,Sell,17593450,1759.345,4080056.66666667,,,,Consumer Durables
LICH,LIVECHAIN INC.,0.022,-15.38461538,-0.004,Neutral,24461,538.142,4073210.30769231,,-0.0001,,Commercial Services
ATVK,Ameritek Ventures,0.0079,0,0,Buy,375082,2963.1478,4062392,,-0.0012,,Producer Manufacturing
ENVB,"Enveric Biosciences, Inc.",1.952,-5.24271845,-0.108,Neutral,9284,18122.368,4056784.74563107,,-13.6797,25,Health Technology
FDCT,"FDCTech, Inc.",0.0121,-6.92307692,-0.0009,Strong Sell,25400,307.34,4036375.21705426,,-0.0069,,Technology Services
IFUS,Impact Fusion International Inc.,0.01395,-3.66022099,-0.00053,Strong Sell,893362,12462.3999,4027156.90607735,,,,Health Technology
RKFL,"RocketFuel Blockchain, Inc.",0.11,-31.25,-0.05,Sell,111415,12255.65,3992762.125,,-0.1427,27,Technology Services
CAWW,"CCA Industries, Inc.",0.535,0.94339623,0.005,Sell,62800,33598,3989335.50943396,,-0.0478,,Consumer Non-Durables
WHSI,"Wearable Health Solutions, Inc",0.0026,-13.33333333,-0.0004,Strong Sell,5340829,13886.1554,3989063,,-0.0088,,Electronic Technology
CLSH,"CLS Holdings USA, Inc.",0.0548,13.57512953,0.00655,Buy,10061,551.3428,3973993.78238342,,-0.3252,111,Process Industries
ONPH,Oncology Pharma Inc.,0.145,4.61760462,0.0064,Sell,225390,32681.55,3971291.59451659,,-0.1563,,Health Technology
INBS,Intelligent Bio Solutions Inc.,2.6608,0.40754717,0.0108,Sell,66695,177462.056,3953482.90898113,,-0.3335,12,Health Services
ENDV,"Endonovo Therapeutics, Inc.",0.0146,0,0,Buy,151750,2215.55,3946167,,-0.1139,,Health Technology
SNES,"SenesTech, Inc.",1.33,-0.74626866,-0.01,Sell,45331,60290.23,3942765.14925373,,-15.502,30,Process Industries
VINO,"Gaucho Group Holdings, Inc.",0.71,-6.9706499,-0.0532,Strong Sell,214729,152457.59,3920278.21016772,,-34.7304,80,Finance
CBTC,XTRA Bitcoin Inc.,0.0019,-2.56410256,-0.00005,Sell,709650,1348.335,3911102.25641026,,-0.0001,,Commercial Services
DEWY,DEWEY ELECTRONICS CORP,2.86,-3.05084746,-0.09,Sell,2692,7699.12,3909620,,,,Electronic Technology
IDEA,"Invent Ventures, Inc.",0.0301,-69.28571429,-0.0679,Strong Sell,876620,26386.262,3899126,,,,Finance
NUWE,"Nuwellis, Inc.",3.21,-27.86516854,-1.24,Strong Sell,180258,578628.18,3874251.43146067,,-124.8446,70,Health Technology
IFXY,Infrax Systems Inc.,0.0007,16.66666667,0.0001,Neutral,8038465,5626.9255,3871626.5,,0,,Electronic Technology
HIRU,Hiru Corp.,0.0022,-4.34782609,-0.0001,Buy,5959365,13110.603,3846000.7826087,1.29411765,0.0017,,Health Technology
STEK,Stemtech Corp.,0.06275,4.58333333,0.00275,Sell,35364,2219.091,3836335.24583333,,-0.2058,,Health Technology
COWI,"CarbonMeta Technologies, Inc.",0.0002,-33.33333333,-0.0001,Strong Sell,10294884,2058.9768,3834507.33333333,,0,1,Commercial Services
MEDS,"TRxADE HEALTH, Inc.",0.375,-1.31578947,-0.005,Buy,30429,11410.875,3829079.60526316,,-0.4102,34,Commercial Services
AMNP,American Sierra Gold Corp.,0.027,8,0.002,Neutral,654,17.658,3827115,,0,,Non-Energy Minerals
NVFY,"Nova Lifestyle, Inc",0.5311,0.20754717,0.0011,Sell,1180,626.698,3820742.41867925,,-2.468,28,Consumer Durables
TOFB,"Tofutti Brands, Inc.",0.7399,19.33870968,0.1199,Sell,1706,1262.2694,3813227.40354839,,-0.1019,5,Consumer Non-Durables
OLVI,"Oliveda International, Inc.",0.0311,-15.94594595,-0.0059,Sell,35000,1088.5,3800036.73823529,2.61344538,0.0119,,Electronic Technology
STMH,"Stem Holdings, Inc.",0.01598,-2.20318237,-0.00036,Neutral,72175,1153.3565,3768953.41370869,,-0.0722,150,Process Industries
EVFM,"Evofem Biosciences, Inc.",0.01745,5.75757576,0.00095,Sell,9984065,174221.93425,3768525.26666667,,-6.4626,37,Health Technology
GPHBF,G6 Materials Corp.,0.023,1.7699115,0.0004,Sell,42551,978.673,3764620.83333333,,-0.0307608,,Process Industries
JAN,JanOne Inc.,1.04,1.73139,0.0177,Buy,21283,22134.32,3759534.38325345,,-0.0056,207,Industrial Services
LFEV,Life Electric Vehicles Holdings Inc.,0.5303,-8.56896552,-0.0497,Sell,230,121.969,3753117,,,,Finance
GDMK,GLOBAL DIVERSIFIED MARKETING GROUP INC.,0.24,9.09090909,0.02,Buy,3768,904.32,3752580.96774194,,-0.0718,4,Consumer Non-Durables
EMWPF,Eros Media World PLC,0.21,0,0,Neutral,8133,1707.93,3751980,,,,Consumer Services
MOTS,"Motus GI Holdings, Inc.",0.8056,1.97468354,0.0156,Neutral,1154,929.6624,3750548.30075949,,-6.2034,49,Health Technology
LTCP,"Life's Time Capsule Services, Inc.",0.014652,4.65714286,0.000652,Neutral,171101,2506.971852,3726691,,-0.0001,,Technology Services
ONCS,OncoSec Medical Incorporated,0.818,-0.72815534,-0.006,Sell,32774,26809.132,3725317.92961165,,-15.2377,41,Health Services
SEGI,"Sycamore Entertainment Group, Inc.",0.0019,5.55555556,0.0001,Buy,5102671,9695.0749,3719092.72222222,0.7037037,0.0035,,Consumer Services
PNGZF,GCX Metals Ltd.,0.02,-20,-0.005,Strong Sell,1500,30,3715573.93939394,,,,Non-Energy Minerals
INTVD,"Integrated Ventures, Inc.",1.75,1.15606936,0.02,Sell,576,1008,3714361.84971098,,-2.3262,1,Commercial Services
EDBL,Edible Garden AG Incorporated,1.86,3.33333333,0.06,Neutral,222687,414197.82,3700739.7,,-45.234,77,Process Industries
SRCO,"Sparta Commercial Services, Inc.",0.168,-1.17647059,-0.002,Neutral,840,141.12,3699603.94520548,1.53846154,0.1092,6,Technology Services
CNSP,"CNS Pharmaceuticals, Inc.",1.66,5.73248408,0.09,Neutral,183869,305222.54,3695699.23566879,,-11.2086,5,Health Technology
GRVE,"Groove Botanicals, Inc.",0.13,-35,-0.07,Neutral,200,26,3678090,,,2,Consumer Non-Durables
ABCP,AmBase Corp.,0.09,-18.18181818,-0.02,Sell,40000,3600,3666397.90909091,,-0.0893,6,Finance
ETCC,Environmental Tectonics Corp.,0.4,0,0,Sell,28510,11404,3663200,4.84261501,0.0848,203,Electronic Technology
CRDV,COMMUNITY REDEVELOPMENT INC.,0.05,0,0,Sell,20026,1001.3,3651928,,-0.4041,,Finance
HITC,Healthcare Integrated Technologies Inc.,0.08,-20,-0.02,Strong Sell,153500,12280,3622591,,-0.0334,3,Technology Services
MGTI,"MGT Capital Investments, Inc.",0.005,-9.09090909,-0.0005,Strong Sell,2909270,14546.35,3618854.54545455,,-0.0096,2,Technology Services
HMTC,Homasote Co.,10,-4.03071017,-0.42,Sell,808,8080,3614189.92805755,,,,Non-Energy Minerals
WORX,SCWorx Corp.,0.2774,4.67924528,0.0124,Sell,70784,19635.4816,3612230.57132075,,-0.1575,9,Technology Services
HSTO,Histogen Inc.,0.8453,2.08937198,0.0173,Sell,56363,47643.6439,3610917.42125604,,-3.5269,,Health Technology
LRDC,"Laredo Oil, Inc",0.061,1.66666667,0.001,Sell,43994,2683.634,3608602.41666667,,-0.0559,8,Energy Minerals
EGOC,Energy 1 Corp.,1.12,6.66666667,0.07,Buy,6379,7144.48,3584000,,,,Producer Manufacturing
AVVH,"AVVAA World Health Care Products, Inc.",0.0019,-5,-0.0001,Sell,1670000,3173,3577375.1,,,,Health Technology
FLXI,FLEXIINTERNATIONAL SOFTWARE,0.2,0,0,Sell,4300,860,3559600,,,,Technology Services
RCRT,"Recruiter.com Group, Inc.",0.2053,-4.9537037,-0.0107,Sell,176980,36333.994,3533231.0587963,,-1.2159,45,Commercial Services
HEMP,"Hemp, Inc.",0.0001,-50,-0.0001,Strong Sell,72379511,7237.9511,3531809,,-0.0003,5,Process Industries
GROM,Grom Social Enterprises Inc.,0.4796,4.99124343,0.0228,Sell,236999,113664.7204,3495409.42294221,,-24.1158,330,Technology Services
PLPL,"Plandai Biotechnology, Inc.",0.00045,-10,-0.00005,Strong Sell,16331008,7348.9536,3487347.9,0.64285714,0.0007,,Health Technology
GNOLF,Genoil Inc.,0.001,0,0,Buy,16190,16.19,3480065,,-0.0053,,Commercial Services
LTFD,LITTLEFIELD CORP,0.2,0,0,Buy,1500,300,3480000,,,,Consumer Services
GSTC,GlobeStar Therapeutics Corporation,0.0045,2.27272727,0.0001,Sell,1044182,4698.819,3466623.06818182,,-0.002,,Health Technology
TLIF,"TOCCA Life Holdings, Inc.",0.03445,19.47286284,0.005615,Sell,100,3.445,3445000,,,,Finance
HCDI,"Harbor Custom Development, Inc.",4.79,-6.80933852,-0.35,Sell,118643,568299.97,3444737.81906615,,-34.6322,41,Finance
BNKL,Bionik Laboratories Corp.,0.498,42.28571429,0.148,Sell,1190,592.62,3425325,,-0.8209,16,Health Technology
BSEG,"Big Screen Entertainment Group, Inc.",0.0329,0,0,Buy,21500,707.35,3415567.28888889,65.8,0.0005,,Consumer Services
ADTX,"Aditxt, Inc.",0.5812,-7.77545577,-0.049001,Strong Sell,670035,389424.342,3414965.12572973,,-20.3807,61,Health Technology
MICS,"The Singing Machine Company, Inc.",1.08,-4.42477876,-0.05,Strong Sell,148187,160041.96,3405520.03539823,,-1.979,32,Consumer Services
STAF,"Staffing 360 Solutions, Inc.",1.18,-4.19745068,-0.0517,Sell,24062,28393.16,3382474.74222619,,-55.887,200,Commercial Services
